Site,Date,Time,Parameter,Value
CUS,2/13/2020,1:00,NOx,48.20
CUS,1/9/2020,11:00,NO2,48.20
CUS,4/6/2020,14:00,NOx,48.21
CUS,8/9/2020,17:00,NOx,48.21
CUS,8/19/2020,1:00,BC(370),48.21
CUS,3/22/2020,19:00,NOx,48.21
CUS,2/25/2020,4:00,NO2,48.22
CUS,3/3/2020,9:00,NO2,48.23
CUS,11/12/2020,10:00,NO,48.23
CUS,8/20/2020,12:00,NO2,48.23
CUS,2/16/2020,7:00,NO2,48.24
CUS,9/11/2020,19:00,NO2,48.24
CUS,1/26/2021,13:00,NO2,48.25
CUS,9/3/2020,20:00,NO2,48.25
CUS,3/2/2020,22:00,NO,48.25
CUS,8/22/2020,12:00,NOx,48.26
CUS,12/20/2020,1:00,NOx,48.26
CUS,7/2/2020,19:00,NO,48.26
CUS,3/3/2020,12:00,NO,48.26
CUS,11/5/2020,10:00,NO2,48.27
CUS,6/14/2020,11:00,NO,48.27
CUS,11/9/2020,8:00,NO2,48.28
CUS,12/9/2020,2:00,NOx,48.28
CUS,8/31/2020,6:00,NO2,48.28
CUS,2/15/2020,16:00,NO2,48.28
CUS,4/4/2020,13:00,NOx,48.28
CUS,3/17/2021,17:00,NO,48.29
CUS,3/17/2021,17:00,NO,48.29
CUS,1/11/2021,8:00,NO2,48.29
CUS,12/27/2020,9:00,NOx,48.30
CUS,3/27/2021,23:00,NOx,48.30
CUS,3/27/2021,23:00,NOx,48.30
CUS,11/6/2020,23:00,NOx,48.30
CUS,2/18/2021,6:00,NO2,48.32
CUS,10/22/2020,11:00,NO2,48.33
CUS,7/22/2020,7:00,NO2,48.33
CUS,1/29/2021,23:00,NOx,48.33
CUS,1/29/2021,23:00,NOx,48.33
CUS,1/21/2021,22:00,NOx,48.34
CUS,1/21/2021,22:00,NOx,48.34
CUS,4/3/2020,10:00,NO2,48.35
CUS,3/21/2021,22:00,NO,48.35
CUS,3/21/2021,22:00,NO,48.35
CUS,8/6/2020,20:00,NOx,48.37
CUS,3/9/2020,11:00,NO2,48.37
CUS,7/14/2020,21:00,NO2,48.38
CUS,2/13/2020,22:00,NO,48.38
CUS,4/11/2020,6:00,NO,48.38
CUS,1/2/2021,12:00,NO2,48.39
CUS,9/16/2020,23:00,NO2,48.39
CUS,4/16/2020,7:00,NOx,48.39
CUS,6/30/2020,23:00,NO2,48.40
CUS,1/28/2020,13:00,NO,48.40
CUS,10/22/2020,19:00,NOx,48.40
CUS,1/2/2020,12:00,NO2,48.41
CUS,4/22/2020,21:00,NO,48.41
CUS,3/31/2020,19:00,NO2,48.42
CUS,2/9/2020,21:00,NO2,48.43
CUS,5/27/2020,20:00,NO,48.43
CUS,8/18/2020,11:00,NO2,48.43
CUS,1/31/2020,21:00,NO,48.44
CUS,9/12/2020,10:00,NO,48.44
CUS,3/30/2021,19:00,NOx,48.45
CUS,3/30/2021,19:00,NOx,48.45
CUS,4/27/2020,0:00,NO2,48.46
CUS,10/13/2020,8:00,NO2,48.47
CUS,4/5/2020,19:00,NO,48.48
CUS,1/30/2020,18:00,NO,48.48
CUS,12/3/2020,20:00,NO2,48.48
CUS,8/29/2020,8:00,NO2,48.48
CUS,1/27/2020,15:00,NO,48.49
CUS,12/12/2020,22:00,NOx,48.49
CUS,2/9/2020,4:00,NOx,48.49
CUS,2/7/2020,19:00,NO2,48.49
CUS,6/3/2020,13:00,NOx,48.50
CUS,4/4/2020,12:00,NOx,48.51
CUS,4/22/2020,14:00,NO,48.52
CUS,9/4/2020,19:00,NO,48.52
CUS,2/22/2021,9:00,NO,48.54
CUS,2/22/2021,9:00,NO,48.54
CUS,3/30/2020,19:00,NO2,48.54
CUS,3/9/2020,17:00,NO,48.55
CUS,12/26/2020,19:00,NOx,48.55
CUS,7/27/2020,20:00,NO2,48.55
CUS,3/13/2021,18:00,NOx,48.55
CUS,3/13/2021,18:00,NOx,48.55
CUS,9/21/2020,13:00,NO,48.56
CUS,4/29/2020,18:00,NO2,48.57
CUS,12/26/2020,13:00,NO,48.57
CUS,1/19/2020,22:00,NO2,48.57
CUS,12/22/2020,17:00,NO,48.58
CUS,2/28/2020,3:00,NO2,48.58
CUS,1/6/2021,10:00,NO,48.59
CUS,1/6/2021,10:00,NO,48.59
CUS,8/17/2020,22:00,NO2,48.59
CUS,2/5/2021,13:00,NO,48.59
CUS,2/5/2021,13:00,NO,48.59
CUS,1/18/2021,5:00,NOx,48.59
CUS,1/18/2021,5:00,NOx,48.59
CUS,8/12/2020,19:00,NO,48.60
CUS,2/1/2021,6:00,NO2,48.61
CUS,3/14/2020,14:00,NO2,48.61
CUS,7/18/2020,5:00,NOx,48.62
CUS,4/6/2020,4:00,BC(880),48.63
CUS,3/24/2020,13:00,NO,48.63
CUS,2/5/2021,21:00,NO,48.63
CUS,2/5/2021,21:00,NO,48.63
CUS,2/23/2021,16:00,NO,48.63
CUS,2/23/2021,16:00,NO,48.63
CUS,4/24/2020,8:00,NO,48.63
CUS,3/19/2021,14:00,NO,48.64
CUS,3/19/2021,14:00,NO,48.64
CUS,3/27/2021,13:00,NOx,48.64
CUS,3/27/2021,13:00,NOx,48.64
CUS,9/2/2020,19:00,NO2,48.64
CUS,6/20/2020,23:00,NO,48.64
CUS,1/23/2020,22:00,NOx,48.64
CUS,6/4/2020,7:00,NO2,48.65
CUS,2/24/2021,20:00,NOx,48.66
CUS,2/24/2021,20:00,NOx,48.66
CUS,2/6/2020,13:00,NO,48.67
CUS,4/6/2020,7:00,NOx,48.67
CUS,1/2/2020,13:00,NO,48.67
CUS,1/10/2021,1:00,NOx,48.67
CUS,1/10/2021,1:00,NOx,48.67
CUS,3/14/2020,10:00,NO2,48.67
CUS,12/10/2020,15:00,NO2,48.68
CUS,5/8/2020,23:00,NO2,48.69
CUS,5/28/2020,21:00,NOx,48.69
CUS,3/23/2020,18:00,NOx,48.69
CUS,5/7/2020,18:00,NO,48.69
CUS,9/18/2020,7:00,NOx,48.69
CUS,7/6/2020,7:00,NO,48.70
CUS,9/5/2020,21:00,NO2,48.71
CUS,9/5/2020,17:00,NOx,48.71
CUS,2/3/2021,10:00,NO,48.71
CUS,2/3/2021,10:00,NO,48.71
CUS,2/27/2020,2:00,NOx,48.71
CUS,10/11/2020,17:00,NOx,48.72
CUS,1/27/2021,5:00,NO2,48.72
CUS,3/25/2020,18:00,NO2,48.72
CUS,9/1/2020,23:00,NOx,48.73
CUS,10/3/2020,17:00,NO2,48.74
CUS,8/4/2020,1:00,NOx,48.74
CUS,11/12/2020,11:00,NO,48.74
CUS,8/25/2020,19:00,NOx,48.74
CUS,1/5/2020,10:00,NO2,48.75
CUS,8/26/2020,9:00,NO2,48.75
CUS,1/30/2021,10:00,NO2,48.75
CUS,3/23/2020,3:00,NOx,48.75
CUS,7/6/2020,21:00,NOx,48.75
CUS,8/1/2020,9:00,NO,48.76
CUS,5/19/2020,22:00,NO2,48.76
CUS,3/3/2020,22:00,NOx,48.77
CUS,7/2/2020,12:00,NO2,48.77
CUS,1/7/2021,5:00,NO,48.78
CUS,1/7/2021,5:00,NO,48.78
CUS,2/20/2021,16:00,NO,48.78
CUS,2/20/2021,16:00,NO,48.78
CUS,6/30/2020,2:00,NO2,48.78
CUS,12/27/2020,12:00,NOx,48.78
CUS,1/15/2021,22:00,NOx,48.79
CUS,1/15/2021,22:00,NOx,48.79
CUS,6/21/2020,14:00,NO2,48.79
CUS,1/29/2020,21:00,NOx,48.79
CUS,8/11/2020,14:00,NO2,48.79
CUS,5/17/2020,22:00,NOx,48.80
CUS,7/19/2020,8:00,NO2,48.80
CUS,1/5/2020,9:00,NOx,48.81
CUS,1/14/2021,22:00,NO,48.81
CUS,1/14/2021,22:00,NO,48.81
CUS,4/8/2020,8:00,NO,48.81
CUS,6/4/2020,11:00,NO2,48.82
CUS,1/18/2020,23:00,NOx,48.82
CUS,9/9/2020,23:00,NOx,48.82
CUS,1/7/2020,19:00,NO2,48.83
CUS,3/3/2020,17:00,NO,48.84
CUS,3/22/2020,21:00,NOx,48.84
CUS,3/13/2021,2:00,NOx,48.84
CUS,3/13/2021,2:00,NOx,48.84
CUS,4/2/2020,17:00,NOx,48.84
CUS,1/25/2020,8:00,NO2,48.85
CUS,1/19/2021,14:00,NOx,48.85
CUS,1/19/2021,14:00,NOx,48.85
CUS,3/15/2021,14:00,NO,48.85
CUS,3/15/2021,14:00,NO,48.85
CUS,12/7/2020,15:00,NO2,48.85
CUS,2/26/2021,16:00,NO2,48.86
CUS,5/31/2020,8:00,NOx,48.86
CUS,9/5/2020,7:00,NOx,48.87
CUS,3/12/2021,20:00,NOx,48.88
CUS,3/12/2021,20:00,NOx,48.88
CUS,10/22/2020,14:00,NO,48.89
CUS,6/17/2020,23:00,NOx,48.89
CUS,12/8/2020,20:00,NOx,48.89
CUS,9/14/2020,6:00,NOx,48.90
CUS,12/27/2020,8:00,NOx,48.90
CUS,6/28/2020,8:00,NO2,48.91
CUS,10/8/2020,22:00,NO,48.92
CUS,2/12/2020,23:00,NO2,48.92
CUS,8/26/2020,14:00,NOx,48.92
CUS,11/18/2020,11:00,NOx,48.93
CUS,9/28/2020,10:00,NOx,48.93
CUS,2/28/2020,23:00,NOx,48.93
CUS,2/1/2020,17:00,NO2,48.93
CUS,3/1/2021,19:00,NOx,48.94
CUS,3/1/2021,19:00,NOx,48.94
CUS,2/5/2020,13:00,NO2,48.94
CUS,10/21/2020,19:00,NO2,48.94
CUS,1/16/2021,11:00,NO,48.95
CUS,1/16/2021,11:00,NO,48.95
CUS,5/23/2020,10:00,NO2,48.95
CUS,2/6/2021,14:00,NO,48.95
CUS,2/6/2021,14:00,NO,48.95
CUS,11/14/2020,6:00,NO2,48.96
CUS,4/27/2020,15:00,NOx,48.96
CUS,2/21/2020,19:00,NO2,48.96
CUS,3/23/2020,14:00,NO2,48.97
CUS,7/30/2020,22:00,NOx,48.98
CUS,1/14/2021,13:00,NO2,48.98
CUS,1/5/2021,15:00,NO2,48.98
CUS,7/17/2020,21:00,NO2,48.98
CUS,2/26/2021,3:00,NOx,48.99
CUS,2/26/2021,3:00,NOx,48.99
CUS,2/25/2020,13:00,PM2.5,49.00
CUS,7/13/2020,17:00,NO2,49.00
CUS,3/9/2020,4:00,NOx,49.00
CUS,9/7/2020,20:00,NO2,49.01
CUS,12/29/2020,19:00,NOx,49.01
CUS,2/27/2021,13:00,NO2,49.02
CUS,3/13/2021,15:00,NO,49.03
CUS,3/13/2021,15:00,NO,49.03
CUS,9/14/2020,18:00,NO,49.03
CUS,9/23/2020,11:00,NO,49.03
CUS,11/8/2020,20:00,NOx,49.03
CUS,12/16/2020,13:00,NO2,49.03
CUS,7/6/2020,3:00,BC(880),49.03
CUS,7/19/2020,14:00,NO,49.04
CUS,2/25/2021,17:00,NO,49.04
CUS,2/25/2021,17:00,NO,49.04
CUS,2/28/2020,17:00,NO,49.04
CUS,2/1/2021,20:00,NO,49.04
CUS,2/1/2021,20:00,NO,49.04
CUS,4/6/2020,12:00,NO2,49.04
CUS,6/27/2020,15:00,NOx,49.05
CUS,6/5/2020,10:00,NO2,49.05
CUS,2/19/2021,5:00,NO2,49.05
CUS,3/5/2021,13:00,NOx,49.05
CUS,3/5/2021,13:00,NOx,49.05
CUS,3/8/2020,8:00,NO2,49.06
CUS,2/19/2021,4:00,NOx,49.06
CUS,2/19/2021,4:00,NOx,49.06
CUS,12/10/2020,8:00,NO2,49.07
CUS,3/31/2021,12:00,NO,49.07
CUS,3/31/2021,12:00,NO,49.07
CUS,7/7/2020,18:00,NO2,49.08
CUS,6/24/2020,0:00,NO2,49.08
CUS,10/19/2020,5:00,NOx,49.08
CUS,11/7/2020,7:00,NOx,49.09
CUS,1/21/2021,14:00,NO,49.10
CUS,1/21/2021,14:00,NO,49.10
CUS,10/1/2020,2:00,NOx,49.10
CUS,2/27/2020,1:00,NOx,49.11
CUS,3/24/2020,6:00,NO,49.11
CUS,6/17/2020,20:00,NOx,49.11
CUS,12/22/2020,13:00,NO2,49.12
CUS,9/7/2020,12:00,NO2,49.12
CUS,2/7/2021,21:00,NOx,49.13
CUS,2/7/2021,21:00,NOx,49.13
CUS,8/17/2020,20:00,NO2,49.13
CUS,1/25/2021,20:00,NOx,49.13
CUS,1/25/2021,20:00,NOx,49.13
CUS,2/1/2020,20:00,NOx,49.15
CUS,7/6/2020,18:00,NO2,49.15
CUS,3/29/2020,2:00,BC(880),49.15
CUS,11/9/2020,22:00,NO,49.16
CUS,7/3/2020,6:00,NO2,49.16
CUS,12/3/2020,18:00,NO2,49.16
CUS,9/20/2020,12:00,NO,49.17
CUS,2/2/2020,11:00,NOx,49.17
CUS,6/2/2020,8:00,NO2,49.18
CUS,9/4/2020,22:00,NO2,49.18
CUS,3/13/2020,19:00,NO2,49.19
CUS,4/6/2020,23:00,NO2,49.20
CUS,3/14/2021,9:00,NO,49.20
CUS,3/14/2021,9:00,NO,49.20
CUS,3/31/2020,8:00,NO2,49.20
CUS,5/4/2020,3:00,BC(880),49.21
CUS,3/26/2020,14:00,NO,49.21
CUS,2/29/2020,15:00,NOx,49.21
CUS,1/19/2021,6:00,NO2,49.22
CUS,10/17/2020,5:00,NOx,49.22
CUS,8/19/2020,1:00,BC(880),49.23
CUS,3/18/2021,3:00,NOx,49.24
CUS,3/18/2021,3:00,NOx,49.24
CUS,8/22/2020,9:00,NOx,49.24
CUS,12/1/2020,0:00,BC(370),49.25
CUS,12/9/2020,13:00,NO,49.25
CUS,10/7/2020,13:00,NO2,49.25
CUS,2/4/2021,11:00,NO2,49.26
CUS,2/17/2020,5:00,NO2,49.26
CUS,3/24/2020,6:00,NO2,49.26
CUS,1/27/2021,12:00,NO2,49.27
CUS,11/17/2020,18:00,NOx,49.27
CUS,1/14/2020,21:00,NO2,49.27
CUS,1/26/2020,18:00,NO2,49.27
CUS,1/28/2021,9:00,NO2,49.28
CUS,6/16/2020,15:00,NO2,49.29
CUS,3/3/2021,14:00,NO,49.29
CUS,3/3/2021,14:00,NO,49.29
CUS,10/16/2020,10:00,NO2,49.29
CUS,1/23/2020,10:00,NO2,49.30
CUS,9/16/2020,22:00,NO2,49.31
CUS,1/7/2020,12:00,NO2,49.31
CUS,12/27/2020,13:00,NOx,49.31
CUS,7/15/2020,4:00,NOx,49.31
CUS,3/9/2020,2:00,BC(880),49.32
CUS,11/9/2020,10:00,NO,49.32
CUS,1/15/2020,22:00,NO,49.33
CUS,7/8/2020,4:00,BC(370),49.33
CUS,1/5/2020,5:00,NOx,49.33
CUS,4/20/2020,10:00,NOx,49.33
CUS,10/10/2020,19:00,NOx,49.33
CUS,7/20/2020,19:00,NO2,49.33
CUS,5/27/2020,14:00,NO,49.34
CUS,3/21/2020,22:00,NOx,49.34
CUS,5/17/2020,18:00,NO2,49.34
CUS,1/5/2021,6:00,NO2,49.34
CUS,10/21/2020,6:00,NO2,49.35
CUS,3/24/2020,8:00,NO2,49.35
CUS,9/14/2020,14:00,NOx,49.36
CUS,7/18/2020,8:00,NO2,49.36
CUS,4/28/2020,9:00,NO2,49.37
CUS,9/25/2020,17:00,NO,49.38
CUS,4/3/2020,6:00,NO2,49.38
CUS,9/20/2020,9:00,NO2,49.39
CUS,1/2/2020,19:00,NOx,49.39
CUS,10/12/2020,16:00,NO2,49.39
CUS,7/24/2020,21:00,NO2,49.40
CUS,1/16/2020,16:00,NO,49.40
CUS,10/21/2020,16:00,NO,49.40
CUS,12/7/2020,12:00,NO,49.41
CUS,1/27/2021,19:00,NO,49.41
CUS,1/27/2021,19:00,NO,49.41
CUS,3/13/2020,22:00,NO2,49.42
CUS,2/17/2021,10:00,NO2,49.42
CUS,3/26/2021,21:00,NO,49.42
CUS,3/26/2021,21:00,NO,49.42
CUS,1/2/2021,13:00,NOx,49.42
CUS,1/2/2021,13:00,NOx,49.42
CUS,11/13/2020,21:00,NO,49.42
CUS,12/6/2020,21:00,NOx,49.43
CUS,3/2/2021,12:00,NOx,49.43
CUS,3/2/2021,12:00,NOx,49.43
CUS,10/3/2020,11:00,NO2,49.43
CUS,9/9/2020,18:00,NO2,49.44
CUS,3/2/2021,8:00,NO,49.44
CUS,3/2/2021,8:00,NO,49.44
CUS,4/5/2020,23:00,NOx,49.44
CUS,2/23/2021,19:00,NOx,49.44
CUS,2/23/2021,19:00,NOx,49.44
CUS,10/12/2020,14:00,NO,49.44
CUS,12/9/2020,5:00,NO2,49.45
CUS,9/18/2020,13:00,NOx,49.45
CUS,8/8/2020,9:00,NO2,49.46
CUS,2/2/2021,16:00,NO2,49.46
CUS,1/29/2020,16:00,NO2,49.46
CUS,6/30/2020,13:00,NO2,49.46
CUS,4/14/2020,5:00,BC(370),49.47
CUS,6/1/2020,4:00,BC(370),49.47
CUS,5/7/2020,12:00,NO,49.47
CUS,12/26/2020,15:00,NO,49.47
CUS,3/29/2021,3:00,BC(370),49.47
CUS,2/29/2020,14:00,NOx,49.48
CUS,6/23/2020,16:00,NO2,49.48
CUS,2/26/2020,21:00,NO,49.49
CUS,2/18/2021,16:00,NO2,49.51
CUS,1/13/2021,20:00,NO,49.52
CUS,1/13/2021,20:00,NO,49.52
CUS,3/2/2021,13:00,NOx,49.52
CUS,3/2/2021,13:00,NOx,49.52
CUS,1/16/2021,10:00,NO2,49.53
CUS,3/17/2020,20:00,NO2,49.53
CUS,2/19/2021,21:00,NO2,49.53
CUS,8/5/2020,5:00,NO2,49.54
CUS,11/16/2020,18:00,NO2,49.54
CUS,2/1/2020,18:00,NO2,49.55
CUS,6/13/2020,22:00,NO2,49.56
CUS,6/26/2020,0:00,NO2,49.56
CUS,2/27/2020,23:00,NO2,49.56
CUS,1/27/2020,13:00,NO,49.56
CUS,4/10/2020,1:00,BC(370),49.56
CUS,1/4/2020,8:00,NOx,49.57
CUS,5/6/2020,9:00,NO2,49.57
CUS,12/20/2020,21:00,NO2,49.57
CUS,9/17/2020,18:00,NO2,49.57
CUS,2/28/2020,19:00,NO2,49.58
CUS,5/12/2020,6:00,NO2,49.58
CUS,1/9/2020,15:00,NO2,49.58
CUS,7/15/2020,2:00,NOx,49.58
CUS,5/16/2020,10:00,NO2,49.59
CUS,6/6/2020,23:00,NOx,49.59
CUS,2/13/2020,4:00,NO,49.60
CUS,1/3/2020,7:00,NOx,49.60
CUS,9/29/2020,11:00,NOx,49.60
CUS,1/24/2021,10:00,NOx,49.60
CUS,1/24/2021,10:00,NOx,49.60
CUS,3/27/2021,16:00,NOx,49.63
CUS,3/27/2021,16:00,NOx,49.63
CUS,1/20/2021,10:00,NO,49.63
CUS,1/20/2021,10:00,NO,49.63
CUS,5/16/2020,8:00,NOx,49.63
CUS,9/25/2020,15:00,NO2,49.63
CUS,11/11/2020,21:00,NOx,49.64
CUS,9/26/2020,14:00,NOx,49.64
CUS,3/21/2020,14:00,NO2,49.64
CUS,6/7/2020,0:00,NOx,49.64
CUS,8/31/2020,16:00,NO2,49.65
CUS,3/15/2020,7:00,NO2,49.65
CUS,1/16/2020,9:00,NO2,49.65
CUS,6/29/2020,12:00,NOx,49.66
CUS,5/10/2020,18:00,NO,49.66
CUS,4/3/2020,7:00,NO2,49.66
CUS,5/16/2020,14:00,NO2,49.66
CUS,2/18/2021,20:00,NO,49.66
CUS,2/18/2021,20:00,NO,49.66
CUS,10/14/2020,5:00,NO2,49.66
CUS,12/31/2020,10:00,NOx,49.66
CUS,7/5/2020,4:00,BC(880),49.67
CUS,7/25/2020,12:00,NOx,49.67
CUS,9/24/2020,6:00,NOx,49.67
CUS,4/15/2020,20:00,NOx,49.67
CUS,3/16/2020,3:00,NOx,49.68
CUS,8/18/2020,17:00,NO,49.68
CUS,3/22/2020,7:00,NO2,49.69
CUS,2/26/2021,15:00,NO2,49.69
CUS,5/9/2020,10:00,NO,49.69
CUS,2/16/2021,16:00,NO2,49.70
CUS,3/31/2021,7:00,NO,49.70
CUS,3/31/2021,7:00,NO,49.70
CUS,6/6/2020,19:00,NO,49.70
CUS,8/7/2020,18:00,NO2,49.70
CUS,5/14/2020,21:00,NO2,49.70
CUS,3/27/2021,19:00,NOx,49.71
CUS,3/27/2021,19:00,NOx,49.71
CUS,7/1/2020,13:00,NO2,49.71
CUS,1/27/2021,22:00,NO,49.71
CUS,1/27/2021,22:00,NO,49.71
CUS,3/14/2020,6:00,NO2,49.72
CUS,4/28/2020,13:00,NO2,49.72
CUS,1/30/2021,19:00,NOx,49.72
CUS,1/30/2021,19:00,NOx,49.72
CUS,4/6/2020,10:00,NO2,49.73
CUS,3/5/2021,11:00,NO,49.73
CUS,3/5/2021,11:00,NO,49.73
CUS,2/26/2021,5:00,NO2,49.74
CUS,4/8/2020,11:00,NOx,49.74
CUS,9/20/2020,10:00,NO2,49.74
CUS,7/28/2020,17:00,NO,49.74
CUS,1/3/2021,5:00,NOx,49.74
CUS,1/3/2021,5:00,NOx,49.74
CUS,1/9/2021,21:00,NO,49.75
CUS,1/9/2021,21:00,NO,49.75
CUS,1/3/2021,17:00,NOx,49.75
CUS,1/3/2021,17:00,NOx,49.75
CUS,6/4/2020,15:00,NOx,49.75
CUS,9/20/2020,20:00,NO,49.77
CUS,12/12/2020,14:00,NO,49.77
CUS,3/11/2021,19:00,NO,49.77
CUS,3/11/2021,19:00,NO,49.77
CUS,4/22/2020,18:00,NO2,49.77
CUS,8/24/2020,3:00,BC(880),49.78
CUS,7/2/2020,15:00,NO2,49.78
CUS,10/15/2020,18:00,NO,49.79
CUS,12/25/2020,21:00,NOx,49.79
CUS,10/17/2020,22:00,NO2,49.79
CUS,5/4/2020,13:00,NOx,49.79
CUS,6/3/2020,12:00,NO,49.79
CUS,12/19/2020,10:00,NO2,49.80
CUS,9/26/2020,15:00,NO,49.80
CUS,1/22/2020,20:00,NO,49.80
CUS,8/23/2020,15:00,NOx,49.80
CUS,1/19/2021,17:00,NO,49.81
CUS,1/19/2021,17:00,NO,49.81
CUS,9/14/2020,7:00,NO,49.81
CUS,10/3/2020,18:00,NO2,49.81
CUS,4/25/2020,19:00,NOx,49.83
CUS,2/26/2020,21:00,NO2,49.83
CUS,7/1/2020,22:00,NOx,49.85
CUS,7/4/2020,3:00,NO2,49.85
CUS,1/3/2020,6:00,NO2,49.86
CUS,1/25/2020,6:00,NO2,49.86
CUS,4/26/2020,20:00,NO,49.87
CUS,3/6/2021,6:00,NOx,49.87
CUS,3/6/2021,6:00,NOx,49.87
CUS,1/11/2020,20:00,NO2,49.87
CUS,3/15/2020,13:00,NO,49.88
CUS,2/11/2021,22:00,NOx,49.88
CUS,2/11/2021,22:00,NOx,49.88
CUS,3/14/2020,12:00,NO2,49.88
CUS,6/1/2020,3:00,BC(880),49.89
CUS,12/6/2020,11:00,NO,49.89
CUS,2/3/2021,12:00,NO2,49.89
CUS,1/16/2020,15:00,NO2,49.90
CUS,1/20/2021,12:00,NOx,49.90
CUS,1/20/2021,12:00,NOx,49.90
CUS,6/11/2020,6:00,NO2,49.90
CUS,5/29/2020,11:00,NO2,49.90
CUS,2/10/2021,3:00,BC(880),49.91
CUS,2/13/2021,13:00,NOx,49.91
CUS,2/13/2021,13:00,NOx,49.91
CUS,8/28/2020,18:00,NO2,49.91
CUS,2/29/2020,7:00,NO2,49.91
CUS,11/16/2020,18:00,NO,49.92
CUS,1/11/2020,18:00,NO,49.92
CUS,1/11/2021,13:00,NO,49.93
CUS,1/11/2021,13:00,NO,49.93
CUS,10/3/2020,19:00,NO2,49.93
CUS,7/22/2020,15:00,NOx,49.93
CUS,1/9/2020,17:00,NO2,49.93
CUS,2/2/2021,17:00,NO,49.93
CUS,2/2/2021,17:00,NO,49.93
CUS,7/25/2020,17:00,NO2,49.94
CUS,12/15/2020,12:00,NO,49.94
CUS,6/4/2020,12:00,NO,49.95
CUS,8/4/2020,15:00,NO,49.95
CUS,1/5/2021,19:00,NO,49.95
CUS,1/5/2021,19:00,NO,49.95
CUS,2/14/2021,11:00,NO,49.95
CUS,2/14/2021,11:00,NO,49.95
CUS,10/17/2020,22:00,NO,49.95
CUS,1/17/2020,12:00,NO2,49.95
CUS,2/3/2021,22:00,NO,49.96
CUS,2/3/2021,22:00,NO,49.96
CUS,2/21/2021,5:00,NOx,49.97
CUS,2/21/2021,5:00,NOx,49.97
CUS,4/2/2020,18:00,NOx,49.97
CUS,4/20/2020,15:00,NOx,49.98
CUS,3/11/2020,12:00,NO2,49.99
CUS,3/24/2020,9:00,NO2,49.99
CUS,5/14/2020,20:00,NO2,49.99
CUS,6/17/2020,1:00,BC(370),50.00
CUS,9/5/2020,18:00,NOx,50.01
CUS,5/7/2020,11:00,NO2,50.02
CUS,10/23/2020,4:00,NOx,50.02
CUS,6/18/2020,4:00,BC(880),50.02
CUS,6/17/2020,11:00,NO2,50.02
CUS,4/1/2020,9:00,NO,50.02
CUS,4/20/2020,3:00,BC(370),50.03
CUS,6/5/2020,11:00,NO2,50.03
CUS,12/19/2020,9:00,NO,50.05
CUS,3/16/2021,4:00,NOx,50.05
CUS,3/16/2021,4:00,NOx,50.05
CUS,7/23/2020,10:00,NOx,50.06
CUS,4/21/2020,18:00,NO2,50.06
CUS,3/31/2021,10:00,NO,50.06
CUS,3/31/2021,10:00,NO,50.06
CUS,7/4/2020,10:00,NO2,50.06
CUS,7/21/2020,20:00,NOx,50.06
CUS,11/18/2020,5:00,NOx,50.06
CUS,3/9/2021,21:00,NO,50.07
CUS,3/9/2021,21:00,NO,50.07
CUS,12/28/2020,16:00,NOx,50.08
CUS,8/31/2020,20:00,NO2,50.08
CUS,3/25/2020,13:00,NO2,50.09
CUS,6/9/2020,20:00,NO,50.10
CUS,3/21/2020,0:00,NOx,50.11
CUS,2/7/2021,9:00,NOx,50.11
CUS,2/7/2021,9:00,NOx,50.11
CUS,12/31/2020,20:00,NO2,50.11
CUS,1/6/2020,12:00,NO,50.11
CUS,3/15/2020,21:00,NO2,50.12
CUS,9/29/2020,1:00,BC(880),50.12
CUS,3/14/2020,15:00,NOx,50.14
CUS,2/21/2020,4:00,NO2,50.14
CUS,2/9/2020,11:00,NO,50.14
CUS,2/17/2021,17:00,NO,50.14
CUS,2/17/2021,17:00,NO,50.14
CUS,7/6/2020,19:00,NOx,50.14
CUS,7/19/2020,7:00,NO2,50.14
CUS,7/6/2020,9:00,NO,50.14
CUS,6/22/2020,4:00,BC(880),50.15
CUS,3/6/2021,8:00,NOx,50.15
CUS,3/6/2021,8:00,NOx,50.15
CUS,2/25/2021,18:00,NOx,50.15
CUS,2/25/2021,18:00,NOx,50.15
CUS,7/29/2020,21:00,NO,50.15
CUS,1/20/2021,8:00,NO2,50.15
CUS,12/23/2020,5:00,NO2,50.15
CUS,8/24/2020,4:00,BC(370),50.16
CUS,11/18/2020,17:00,NOx,50.16
CUS,2/10/2020,22:00,NOx,50.16
CUS,7/26/2020,7:00,NO,50.17
CUS,9/20/2020,16:00,NO,50.17
CUS,2/2/2020,9:00,NOx,50.17
CUS,2/17/2021,12:00,NO2,50.18
CUS,6/2/2020,16:00,NO,50.18
CUS,10/10/2020,8:00,NO2,50.19
CUS,7/15/2020,12:00,NO2,50.19
CUS,1/30/2020,5:00,NO2,50.19
CUS,3/24/2021,4:00,NOx,50.20
CUS,3/24/2021,4:00,NOx,50.20
CUS,2/18/2021,17:00,NOx,50.20
CUS,2/18/2021,17:00,NOx,50.20
CUS,3/15/2020,13:00,NO2,50.20
CUS,6/4/2020,17:00,NO,50.21
CUS,2/23/2020,7:00,NO2,50.21
CUS,9/22/2020,23:00,NOx,50.21
CUS,12/27/2020,21:00,NOx,50.22
CUS,11/10/2020,19:00,NO2,50.23
CUS,2/18/2020,21:00,NO2,50.23
CUS,5/25/2020,14:00,NO2,50.24
CUS,6/6/2020,9:00,NO2,50.24
CUS,8/8/2020,18:00,NO,50.24
